home_form_wins_3,home_form_draws_3,home_form_losses_3,home_form_points_3,home_form_goals_scored_3,home_form_goals_conceded_3,home_form_goal_diff_3,home_form_avg_goals_3,home_form_avg_shots_3,home_form_avg_sot_3,home_form_wins_5,home_form_draws_5,home_form_losses_5,home_form_points_5,home_form_goals_scored_5,home_form_goals_conceded_5,home_form_goal_diff_5,home_form_avg_goals_5,home_form_avg_shots_5,home_form_avg_sot_5,home_form_wins_10,home_form_draws_10,home_form_losses_10,home_form_points_10,home_form_goals_scored_10,home_form_goals_conceded_10,home_form_goal_diff_10,home_form_avg_goals_10,home_form_avg_shots_10,home_form_avg_sot_10,away_form_wins_3,away_form_draws_3,away_form_losses_3,away_form_points_3,away_form_goals_scored_3,away_form_goals_conceded_3,away_form_goal_diff_3,away_form_avg_goals_3,away_form_avg_shots_3,away_form_avg_sot_3,away_form_wins_5,away_form_draws_5,away_form_losses_5,away_form_points_5,away_form_goals_scored_5,away_form_goals_conceded_5,away_form_goal_diff_5,away_form_avg_goals_5,away_form_avg_shots_5,away_form_avg_sot_5,away_form_wins_10,away_form_draws_10,away_form_losses_10,away_form_points_10,away_form_goals_scored_10,away_form_goals_conceded_10,away_form_goal_diff_10,away_form_avg_goals_10,away_form_avg_shots_10,away_form_avg_sot_10,home_team_home_perf_win_rate,home_team_home_perf_avg_goals,home_team_home_perf_avg_conceded,home_team_home_perf_avg_shots,home_team_home_perf_avg_sot,away_team_away_perf_win_rate,away_team_away_perf_avg_goals,away_team_away_perf_avg_conceded,away_team_away_perf_avg_shots,away_team_away_perf_avg_sot,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_goal_diff,h2h_avg_total_goals,h2h_home_scoring_rate,h2h_away_scoring_rate,h2h_avg_shots,h2h_avg_corners,h2h_home_dominance,home_atk_avg_goals,home_atk_avg_shots,home_atk_avg_sot,home_atk_avg_corners,home_def_avg_conceded,home_def_clean_sheet_rate,home_def_shots_faced,home_def_avg_fouls,home_def_avg_yellow,home_def_avg_red,home_disc_fouls,home_disc_yellow,home_disc_red,home_mom_win_streak,home_mom_loss_streak,home_mom_unbeaten_streak,home_eff_goal_conversion,home_eff_shot_accuracy,home_eff_goals_per_sot,home_eff_sot_conversion,home_dom_shots_diff,home_dom_sot_diff,home_dom_corners_diff,home_dom_goals_diff,home_trend_goals,home_trend_conceded,home_trend_shots,home_trend_sot,home_consist_goals_std,home_consist_conceded_std,home_consist_shots_std,home_consist_sot_std,home_consist_corners_std,home_consist_gd_std,home_ht_goals_scored_avg,home_ht_goals_conceded_avg,home_ht_win_rate,home_ht_draw_rate,away_atk_avg_goals,away_atk_avg_shots,away_atk_avg_sot,away_atk_avg_corners,away_def_avg_conceded,away_def_clean_sheet_rate,away_def_shots_faced,away_def_avg_fouls,away_def_avg_yellow,away_def_avg_red,away_disc_fouls,away_disc_yellow,away_disc_red,away_mom_win_streak,away_mom_loss_streak,away_mom_unbeaten_streak,away_eff_goal_conversion,away_eff_shot_accuracy,away_eff_goals_per_sot,away_eff_sot_conversion,away_dom_shots_diff,away_dom_sot_diff,away_dom_corners_diff,away_dom_goals_diff,away_trend_goals,away_trend_conceded,away_trend_shots,away_trend_sot,away_consist_goals_std,away_consist_conceded_std,away_consist_shots_std,away_consist_sot_std,away_consist_corners_std,away_consist_gd_std,away_ht_goals_scored_avg,away_ht_goals_conceded_avg,away_ht_win_rate,away_ht_draw_rate,home_team_fd_home_opp_win_rate,home_team_fd_home_opp_avg_gd,home_team_fd_home_opp_avg_points,away_team_fd_away_opp_win_rate,away_team_fd_away_opp_avg_gd,away_team_fd_away_opp_avg_points,home_team_venue_mom_home_unbeaten,home_team_venue_mom_home_winning,home_team_venue_mom_home_scoring,away_team_venue_mom_away_unbeaten,away_team_venue_mom_away_winning,away_team_venue_mom_away_scoring,home_team_win_pct,home_team_ppm,away_team_win_pct,away_team_ppm,home_team_cs_rate,away_team_cs_rate,home_elo,away_elo,elo_diff,home_xg_proxy,away_xg_proxy,xg_proxy_diff,diff_form_points_3,diff_form_goals_scored_3,diff_form_avg_shots_3,diff_form_avg_sot_3,diff_form_goal_diff_3,diff_form_points_5,diff_form_goals_scored_5,diff_form_avg_shots_5,diff_form_avg_sot_5,diff_form_goal_diff_5,diff_form_points_10,diff_form_goals_scored_10,diff_form_avg_shots_10,diff_form_avg_sot_10,diff_form_goal_diff_10,home_advantage_index,home_team,away_team,date,ftr,ftr_encoded,season
1,1,1,4,6,5,1,2.0,16.333333333333332,5.666666666666667,3,1,1,10,10,5,5,2.0,14.2,5.0,6,2,2,20,21,12,9,2.1,13.7,5.5,0,2,1,2,1,2,-1,0.3333333333333333,15.333333333333334,4.333333333333333,1,2,2,5,4,6,-2,0.8,15.0,4.6,4,3,3,15,14,13,1,1.4,13.4,4.7,0.6,2.7,1.2,19.2,8.3,0.4,1.7,1.6,14.3,5.4,6,3,1,14,9,5,2.3,1.4,0.9,23.1,9.0,0.3,2.1,13.7,5.5,5.8,1.2,0.2,14.0,10.7,3.4,0.1,10.7,3.4,0.1,0,1,0,0.15328467153284672,0.40145985401459855,0.38181818181818183,0.40145985401459855,-0.3,0.3,1.8,0.9,-0.20000000000000026,0.49999999999999994,1.3999999999999992,0.09999999999999964,1.7919573407620815,0.7888106377466155,3.497618237219913,2.173067468400883,2.2997584414213788,1.7919573407620817,1.1,0.6,0.5,0.3,1.4,13.4,4.7,5.9,1.3,0.2,15.0,10.4,2.6,0.1,10.4,2.6,0.1,0,1,0,0.1044776119402985,0.35074626865671643,0.2978723404255319,0.35074626865671643,-1.6,-0.9,-0.5,0.1,-0.5000000000000001,-0.3,1.299999999999998,-0.10000000000000066,1.1737877907772671,1.0593499054713802,5.316640543300503,2.110818693198342,3.7549966711037177,1.1972189997378648,0.5,0.7,0.3,0.1,0.38310672296815296,0.001441933212014601,1.3880557877649502,0.33597626296322514,-0.19583051688743364,1.2563469446704754,3,0,3,1,0,0,0.5666666666666667,1.9333333333333333,0.43333333333333335,1.5333333333333334,0.3,0.2,1601.9638579720888,1579.3717209224699,22.59213704961894,0.55,0.47000000000000003,0.08000000000000002,2,5,0.9999999999999982,1.333333333333334,2,5,6,-0.8000000000000007,0.40000000000000036,7,5,7,0.29999999999999893,0.7999999999999998,8,1.3333333333333333,Chelsea,Newcastle,2024-10-27,H,0,2024-2025
2,1,0,7,5,3,2,1.6666666666666667,11.333333333333334,4.333333333333333,4,1,0,13,10,4,6,2.0,12.6,6.4,8,1,1,25,19,5,14,1.9,16.1,6.7,2,1,0,7,6,4,2,2.0,13.333333333333334,5.0,2,2,1,8,10,10,0,2.0,13.8,4.6,4,4,2,16,16,14,2,1.6,15.3,4.6,0.7,1.9,0.8,22.1,8.7,0.2,1.0,1.5,15.3,4.6,4,2,4,17,15,2,3.2,1.7,1.5,25.8,10.2,0.2,1.9,16.1,6.7,6.3,0.5,0.6,8.9,12.3,2.1,0.0,12.3,2.1,0.0,0,0,5,0.11801242236024845,0.4161490683229814,0.2835820895522388,0.4161490683229814,7.2,3.5,2.7,1.4,-0.20000000000000026,0.4,-2.1000000000000023,-1.9000000000000017,0.8755950357709131,0.7071067811865476,8.06156863698926,3.8311588035185618,3.653004851412662,1.2649110640673518,1.2,0.2,0.7,0.2,1.6,15.3,4.6,6.0,1.4,0.3,11.5,10.3,2.1,0.0,10.3,2.1,0.0,0,0,3,0.10457516339869281,0.3006535947712418,0.34782608695652173,0.3006535947712418,3.8,0.3,1.4,0.2,-0.10000000000000035,-0.40000000000000047,0.4999999999999991,0.5999999999999996,1.07496769977314,1.2649110640673518,4.3728963196286985,1.0749676997731399,2.5385910352879693,1.4757295747452437,0.8,0.8,0.5,0.2,0.3744856183386451,-0.020736370183528578,1.36053622462246,0.3949383261599473,0.05099556776255661,1.4216998885013061,2,2,2,1,1,5,0.6666666666666666,2.2,0.3,1.2666666666666666,0.3,0.3,1722.2510904368933,1549.543774198321,172.70731623857228,0.67,0.45999999999999996,0.21000000000000008,0,-1,-2.0,-0.666666666666667,0,5,0,-1.200000000000001,1.8000000000000007,6,9,3,0.8000000000000007,2.1000000000000005,12,1.5625,Liverpool,Brighton,2024-11-02,H,0,2024-2025
1,1,1,4,3,2,1,1.0,13.666666666666666,3.0,2,1,2,7,6,6,0,1.2,14.8,4.2,3,3,4,12,12,13,-1,1.2,16.1,4.8,3,0,0,9,6,3,3,2.0,21.333333333333332,7.333333333333333,3,2,0,11,9,6,3,1.8,22.6,7.8,8,2,0,26,23,10,13,2.3,20.7,7.6,0.6,1.9,1.1,15.6,5.6,0.8,2.5,0.6,14.9,6.5,0,6,0,4,20,-16,4.0,0.6666666666666666,3.3333333333333335,26.833333333333332,10.5,-1.0,1.2,16.1,4.8,6.8,1.3,0.1,13.0,12.4,2.9,0.0,12.4,2.9,0.0,0,0,2,0.07453416149068323,0.2981366459627329,0.25,0.2981366459627329,3.1,-0.9,2.0,-0.1,0.09999999999999995,-0.5000000000000002,-1.7000000000000024,-0.800000000000001,1.1352924243950933,0.8232726023485646,3.3813212407775355,1.6865480854231356,1.6193277068654823,1.5238839267549948,0.4,0.6,0.2,0.4,2.3,20.7,7.6,9.9,1.0,0.2,6.7,6.3,1.9,0.0,6.3,1.9,0.0,3,0,10,0.1111111111111111,0.3671497584541063,0.3026315789473684,0.3671497584541063,14.0,4.8,7.4,1.3,-0.10000000000000021,-0.40000000000000036,-1.6000000000000032,-0.500000000000002,0.9486832980505138,0.6666666666666666,6.515792780280505,2.3190036174568114,4.04007700696685,0.9486832980505138,1.5,0.8,0.7,0.2,0.36414932355966695,-0.04063926004249534,1.3443130278038948,0.38311833854751337,0.04274040548727219,1.4003677711313671,2,2,2,15,1,15,0.3333333333333333,1.2666666666666666,0.8333333333333334,2.6666666666666665,0.3,0.5,1492.7497889546823,1805.080825836864,-312.3310368821817,0.48,0.76,-0.28,-5,-3,-7.666666666666666,-4.333333333333333,-2,-4,-3,-7.800000000000001,-3.5999999999999996,-3,-14,-11,-4.599999999999998,-2.8,-14,0.46153846153846156,Bournemouth,Manchester City,2024-11-02,H,0,2024-2025
0,1,2,1,1,3,-2,0.3333333333333333,15.333333333333334,4.0,0,2,3,2,3,7,-4,0.6,14.4,4.0,4,3,3,15,13,12,1,1.3,12.4,4.2,1,1,1,4,5,5,0,1.6666666666666667,14.666666666666666,3.3333333333333335,2,2,1,8,11,9,2,2.2,17.0,5.8,6,3,1,21,19,11,8,1.9,15.6,5.5,0.6,2.2,0.9,15.6,5.5,0.7,2.0,0.6,11.9,4.8,2,7,1,4,18,-14,2.2,0.4,1.8,24.1,10.9,-0.5,1.3,12.4,4.2,5.4,1.2,0.2,15.0,11.3,2.6,0.1,11.3,2.6,0.1,0,2,0,0.10483870967741936,0.3387096774193548,0.30952380952380953,0.3387096774193548,-2.6,-1.3,-0.8,0.1,-0.10000000000000012,-0.20000000000000026,0.1999999999999992,-3.056534886462502e-16,1.1595018087284057,0.9189365834726815,4.623610902506587,1.8135294011647258,3.6270588023294517,1.1972189997378648,0.6,0.7,0.3,0.2,1.9,15.6,5.5,6.3,1.1,0.3,13.0,11.8,2.4,0.3,11.8,2.4,0.3,0,0,1,0.12179487179487179,0.3525641025641026,0.34545454545454546,0.3525641025641026,2.6,1.4,2.3,0.8,-0.40000000000000047,-1.9765793953991556e-16,-2.200000000000002,-1.500000000000001,1.1005049346146119,0.8755950357709131,11.037310461440423,4.089281382128433,5.334374898294603,1.3165611772087666,0.9,0.3,0.5,0.5,0.39110375088568217,0.039112727777378765,1.4036691786217228,0.4548655576611072,0.29019463675227286,1.5684474607994807,0,0,0,0,0,0,0.4,1.4333333333333333,0.7,2.2666666666666666,0.3,0.7,1570.0210599546374,1733.2307393119415,-163.20967935730414,0.42000000000000004,0.55,-0.13,-3,-4,0.6666666666666679,0.6666666666666665,-2,-6,-8,-2.5999999999999996,-1.7999999999999998,-6,-6,-6,-3.1999999999999993,-1.2999999999999998,-7,0.7142857142857143,Newcastle,Arsenal,2024-11-02,H,0,2024-2025
1,1,1,4,3,3,0,1.0,17.0,6.666666666666667,1,2,2,5,3,6,-3,0.6,15.4,5.6,4,2,4,14,10,11,-1,1.0,14.1,5.4,1,1,1,4,4,4,0,1.3333333333333333,17.0,5.666666666666667,3,1,1,10,11,6,5,2.2,15.6,5.8,6,2,2,20,21,12,9,2.1,14.1,5.6,0.5,1.5,1.5,16.3,6.7,0.5,2.2,1.8,12.4,4.4,4,1,5,18,9,9,2.7,1.8,0.9,29.7,12.3,0.3,1.0,14.1,5.4,6.1,1.1,0.5,12.2,11.5,2.9,0.1,11.5,2.9,0.1,0,1,0,0.07092198581560284,0.3829787234042553,0.18518518518518517,0.3829787234042553,1.9,1.7,1.9,-0.1,0.4,0.19999999999999987,1.7999999999999998,0.7,1.0540925533894598,1.286683937707919,4.863697724525606,2.913569784454954,2.4244128727957577,1.9692073983655907,0.2,0.5,0.1,0.5,2.1,14.1,5.6,5.9,1.2,0.2,13.9,10.6,3.8,0.0,10.6,3.8,0.0,1,0,1,0.14893617021276595,0.3971631205673759,0.375,0.3971631205673759,0.2,0.3,1.9,0.9,-0.5000000000000008,0.20000000000000015,0.6999999999999994,-0.10000000000000114,1.7919573407620815,0.7888106377466155,3.634709219609061,2.2211108331943574,2.330951164939612,1.7919573407620817,1.1,0.7,0.4,0.4,0.416643442879893,0.14443329594644888,1.4757771238956179,0.3740739667722782,-0.07091786742423363,1.349354769612004,1,1,1,0,0,7,0.4,1.4333333333333333,0.5666666666666667,1.9333333333333333,0.2,0.2,1570.581277683925,1611.3145189399213,-40.73324125599629,0.54,0.5599999999999999,-0.019999999999999907,0,-1,0.0,1.0,0,-5,-8,-0.1999999999999993,-0.20000000000000018,-8,-6,-11,0.0,-0.1999999999999993,-10,0.7,Manchester United,Chelsea,2024-11-03,D,1,2024-2025
2,1,0,7,6,4,2,2.0,11.333333333333334,5.666666666666667,4,1,0,13,9,5,4,1.8,12.0,5.4,8,1,1,25,19,6,13,1.9,14.1,6.1,1,1,1,4,5,6,-1,1.6666666666666667,14.666666666666666,4.666666666666667,1,3,1,6,7,8,-1,1.4,12.4,3.6,5,3,2,18,17,15,2,1.7,12.4,4.1,0.8,2.0,0.8,21.8,8.9,0.4,1.4,2.0,10.0,3.0,7,1,2,21,15,6,3.6,2.1,1.5,26.2,9.7,0.6,1.9,14.1,6.1,6.3,0.6,0.5,9.8,11.9,2.1,0.0,11.9,2.1,0.0,1,0,6,0.1347517730496454,0.4326241134751773,0.3114754098360656,0.4326241134751773,4.3,2.7,2.2,1.3,0.09999999999999987,0.2,0.49999999999999856,0.3999999999999993,0.8755950357709131,0.6992058987801011,4.067486256208427,2.923088169119167,3.653004851412662,1.2516655570345725,1.0,0.3,0.6,0.2,1.7,12.4,4.1,5.3,1.5,0.1,11.0,12.4,2.4,0.1,12.4,2.4,0.1,0,1,0,0.13709677419354838,0.33064516129032256,0.4146341463414634,0.33064516129032256,1.4,0.3,0.7,0.2,-0.10000000000000003,0.4999999999999998,1.6999999999999986,0.29999999999999977,1.1595018087284057,1.0801234497346435,3.533962208186286,2.4698178070456938,3.093002855909879,1.6193277068654826,0.7,0.6,0.3,0.5,0.3345793832526004,-0.18458915365395337,1.2610780398438182,0.3821161533391407,0.1284743606650796,1.4102101502530267,3,3,3,0,0,5,0.7,2.2666666666666666,0.43333333333333335,1.5666666666666667,0.3,0.1,1727.6528225122033,1602.3648333988365,125.28798911336685,0.61,0.41,0.2,3,1,-3.333333333333332,1.0,3,7,2,-0.40000000000000036,1.8000000000000003,5,7,2,1.6999999999999993,2.0,11,1.3888888888888888,Liverpool,Aston Villa,2024-11-09,H,0,2024-2025
1,1,1,4,4,4,0,1.3333333333333333,14.0,5.333333333333333,2,1,2,7,9,10,-1,1.8,13.6,5.0,4,4,2,16,17,14,3,1.7,14.9,4.8,2,0,1,6,4,3,1,1.3333333333333333,20.666666666666668,6.333333333333333,3,1,1,10,8,6,2,1.6,19.6,6.4,7,2,1,23,21,11,10,2.1,19.7,6.8,0.3,1.1,1.8,14.0,4.2,0.8,2.5,0.7,15.7,6.3,1,8,1,7,29,-22,3.6,0.7,2.9,23.7,9.0,-0.7,1.7,14.9,4.8,6.0,1.4,0.3,12.0,11.1,2.1,0.0,11.1,2.1,0.0,0,1,0,0.11409395973154363,0.3221476510067114,0.3541666666666667,0.3221476510067114,2.9,0.1,0.9,0.3,-0.29999999999999993,-0.40000000000000047,0.39999999999999797,0.1999999999999997,0.9486832980505138,1.2649110640673518,4.383048152953731,0.9189365834726815,2.5385910352879693,1.3374935098492586,0.9,0.8,0.6,0.1,2.1,19.7,6.8,9.8,1.1,0.2,7.6,6.6,2.0,0.0,6.6,2.0,0.0,0,1,0,0.1065989847715736,0.34517766497461927,0.3088235294117647,0.34517766497461927,12.1,3.6,7.2,1.0,-0.20000000000000007,-4.8374234447508063e-17,0.5999999999999974,-0.3000000000000003,0.9944289260117533,0.7378647873726218,6.019413038937711,1.9888578520235065,4.022160834399562,1.1547005383792515,1.3,0.8,0.6,0.2,0.4230249627343025,0.1469540114846039,1.4959605600710142,0.346464843520943,-0.1347905932864027,1.2906207574601132,5,0,3,0,0,16,0.3,1.2333333333333334,0.8,2.566666666666667,0.2,0.5,1544.142042123011,1787.922910035735,-243.78086791272403,0.48,0.68,-0.20000000000000007,-2,0,-6.666666666666668,-1.0,-1,-3,1,-6.000000000000002,-1.4000000000000004,-3,-7,-4,-4.799999999999999,-2.0,-7,0.6956521739130435,Brighton,Manchester City,2024-11-09,H,0,2024-2025
1,1,1,4,4,4,0,1.3333333333333333,17.333333333333332,6.666666666666667,1,2,2,5,4,7,-3,0.8,14.6,5.2,3,3,4,12,9,12,-3,0.9,14.1,5.4,1,1,1,4,5,6,-1,1.6666666666666667,16.333333333333332,3.6666666666666665,2,1,2,7,8,10,-2,1.6,12.0,3.2,2,4,4,10,14,18,-4,1.4,10.7,3.2,0.4,1.4,1.6,15.9,6.3,0.1,1.5,2.2,10.9,4.0,4,2,2,13,9,4,2.75,1.625,1.125,25.125,8.0,0.25,0.9,14.1,5.4,6.0,1.2,0.4,11.7,12.5,3.2,0.1,12.5,3.2,0.1,0,0,1,0.06382978723404255,0.3829787234042553,0.16666666666666666,0.3829787234042553,2.4,1.7,1.7,-0.3,0.3000000000000001,-0.20000000000000034,0.8000000000000003,0.4999999999999998,0.9944289260117533,1.2292725943057183,4.863697724525605,2.913569784454954,2.494438257849294,1.8287822299126937,0.2,0.5,0.1,0.5,1.4,10.7,3.2,3.4,1.8,0.1,18.0,11.7,2.9,0.0,11.7,2.9,0.0,0,0,1,0.1308411214953271,0.29906542056074764,0.4375,0.29906542056074764,-7.3,-2.7,-4.3,-0.4,-0.20000000000000007,-0.30000000000000016,3.5,0.49999999999999983,0.6992058987801011,1.1352924243950935,4.90011337737313,1.3984117975602022,2.6331223544175333,1.07496769977314,0.4,0.9,0.2,0.3,0.4320360483654212,0.2285971318859228,1.522555709561377,0.3354307711687424,-0.13314728639210144,1.2638630541570461,2,0,2,2,0,5,0.4,1.4666666666666666,0.2,0.9,0.1,0.1,1571.7483323913616,1450.0839440950144,121.66438829634717,0.54,0.32000000000000006,0.21999999999999997,0,-1,1.0,3.0000000000000004,1,-2,-4,2.5999999999999996,2.0,-1,2,-5,3.4000000000000004,2.2,1,1.2,Manchester United,Leicester,2024-11-10,H,0,2024-2025
1,1,1,4,4,4,0,1.3333333333333333,13.666666666666666,4.0,2,2,1,8,9,7,2,1.8,15.6,5.4,5,3,2,18,20,12,8,2.0,13.7,5.3,0,1,2,1,2,5,-3,0.6666666666666666,8.333333333333334,1.6666666666666667,2,1,2,7,9,8,1,1.8,18.0,5.4,5,3,2,18,17,11,6,1.7,14.0,5.1,0.7,2.7,1.1,17.6,7.7,0.6,1.4,0.7,10.7,3.9,2,6,2,12,22,-10,3.4,1.2,2.2,25.2,11.1,-0.4,2.0,13.7,5.3,6.1,1.2,0.2,12.8,11.5,3.8,0.0,11.5,3.8,0.0,0,0,2,0.145985401459854,0.38686131386861317,0.37735849056603776,0.38686131386861317,0.9,0.1,2.2,0.8,-0.5000000000000002,-0.2000000000000001,-1.100000000000001,-0.9000000000000007,1.8257418583505538,0.7888106377466155,3.6224607965059086,2.359378449224852,2.4244128727957577,1.8135294011647258,1.0,0.7,0.3,0.5,1.7,14.0,5.1,6.1,1.1,0.3,13.4,12.8,2.4,0.3,12.8,2.4,0.3,0,1,0,0.12142857142857143,0.36428571428571427,0.3333333333333333,0.36428571428571427,0.6,0.8,1.8,0.6,-0.9,-0.10000000000000016,-7.200000000000005,-3.300000000000002,1.2516655570345725,0.8755950357709131,10.509255180289632,4.332051092342595,5.300943312279428,1.429840705968481,0.8,0.3,0.5,0.4,0.3963157361771662,0.060804792574873964,1.4285763782855407,0.46952710067027076,0.37699629208777397,1.6214181968325874,4,1,4,0,0,0,0.5666666666666667,1.9666666666666666,0.7,2.2333333333333334,0.3,0.6,1610.1474642324847,1718.8507241654381,-108.70325993295342,0.53,0.51,0.020000000000000018,3,2,5.333333333333332,2.333333333333333,3,1,0,-2.4000000000000004,0.0,1,0,3,-0.3000000000000007,0.20000000000000018,2,1.0,Chelsea,Arsenal,2024-11-10,D,1,2024-2025
0,2,1,2,3,4,-1,1.0,10.666666666666666,2.3333333333333335,1,2,2,5,6,7,-1,1.2,13.4,2.8,4,4,2,16,16,12,4,1.6,13.5,4.8,2,0,1,6,7,4,3,2.3333333333333335,16.0,4.666666666666667,3,1,1,10,9,5,4,1.8,16.8,5.8,5,3,2,18,14,9,5,1.4,14.3,4.9,0.7,2.4,0.9,21.2,7.0,0.5,1.5,1.2,13.2,5.3,3,1,0,9,3,6,3.0,2.25,0.75,23.75,11.5,0.5,1.6,13.5,4.8,5.6,1.2,0.2,14.2,12.3,2.4,0.3,12.3,2.4,0.3,0,0,1,0.11851851851851852,0.35555555555555557,0.3333333333333333,0.35555555555555557,-0.7,0.5,1.1,0.4,-0.40000000000000036,-0.1000000000000004,-2.8000000000000034,-0.6000000000000006,1.2649110640673518,0.7888106377466155,10.41633332799983,4.366539438350084,5.337498373666159,1.349897115421106,0.7,0.3,0.4,0.5,1.4,14.3,4.9,5.7,0.9,0.4,13.2,10.6,2.4,0.2,10.6,2.4,0.2,0,1,0,0.0979020979020979,0.34265734265734266,0.2857142857142857,0.34265734265734266,1.1,1.1,-0.5,0.5,0.1999999999999998,0.39999999999999997,-1.5000000000000002,-1.2000000000000015,0.9660917830792959,0.9944289260117533,6.667499947923176,2.4698178070456938,3.2676869155073254,1.4337208778404378,0.5,0.4,0.2,0.7,0.36344051594346083,-0.07465968047983196,1.3208794623129363,0.35702251183133316,-0.08786275960851195,1.3044531683615666,8,0,8,7,1,7,0.7,2.2666666666666666,0.3333333333333333,1.2666666666666666,0.4,0.2,1715.8202378445897,1488.631118761946,227.18911908264363,0.48,0.49000000000000005,-0.010000000000000064,-4,-4,-5.333333333333334,-2.3333333333333335,-4,-5,-3,-3.4000000000000004,-3.0,-5,-2,2,-0.8000000000000007,-0.10000000000000053,-1,0.8888888888888888,Arsenal,Nottingham Forest,2024-11-23,H,0,2024-2025
0,1,2,1,2,7,-5,0.6666666666666666,12.333333333333334,4.0,2,1,2,7,6,9,-3,1.2,12.2,3.6,2,3,5,9,13,20,-7,1.3,10.6,3.4,1,2,0,5,4,3,1,1.3333333333333333,15.333333333333334,4.333333333333333,1,3,1,6,6,6,0,1.2,16.0,4.6,5,4,1,19,21,11,10,2.1,14.4,5.3,0.3,1.1,1.5,10.6,3.7,0.5,2.1,1.7,11.9,4.1,1,4,3,9,14,-5,2.875,1.125,1.75,22.875,9.25,-0.375,1.3,10.6,3.4,3.7,2.0,0.1,17.8,11.1,2.9,0.0,11.1,2.9,0.0,0,1,0,0.12264150943396226,0.32075471698113206,0.38235294117647056,0.32075471698113206,-7.2,-2.1,-2.8,-0.7,-0.4,0.49999999999999994,0.19999999999999885,0.8,0.8232726023485646,1.1547005383792515,4.993328882953068,1.505545305418162,2.6267851073127395,1.3374935098492586,0.4,1.0,0.2,0.3,2.1,14.4,5.3,6.1,1.1,0.2,13.0,11.5,4.1,0.0,11.5,4.1,0.0,0,0,3,0.14583333333333334,0.3680555555555556,0.39622641509433965,0.3680555555555556,1.4,0.3,2.2,1.0,-4.8374234447508063e-17,-0.10000000000000012,-1.0000000000000013,-0.9000000000000007,1.728840330651992,0.7378647873726218,3.5023801430836525,2.359378449224852,2.4244128727957572,1.5634719199411433,1.0,0.6,0.3,0.6,0.36958698514990135,-0.1384680660305459,1.325569451001906,0.38950898500067516,-0.028879242929209487,1.3947681108278873,0,0,6,1,0,8,0.2,0.9,0.5333333333333333,1.9,0.1,0.2,1443.4492803321796,1613.1779505533332,-169.7286702211536,0.34,0.53,-0.19,-4,-2,-3.0,-0.33333333333333304,-6,1,0,-3.8000000000000007,-0.9999999999999996,-3,-10,-8,-3.8000000000000007,-1.9,-17,0.47368421052631576,Leicester,Chelsea,2024-11-23,A,2,2024-2025
1,0,2,3,3,4,-1,1.0,18.333333333333332,6.0,3,0,2,9,8,7,1,1.6,19.4,6.4,6,2,2,20,20,13,7,2.0,20.1,6.9,1,0,2,3,5,4,1,1.6666666666666667,14.666666666666666,4.666666666666667,2,0,3,6,11,8,3,2.2,15.8,4.8,5,0,5,15,22,12,10,2.2,17.4,6.2,0.8,2.9,1.0,22.5,8.7,0.2,1.3,1.8,15.5,5.3,3,5,2,16,16,0,3.2,1.6,1.6,25.6,11.3,-0.2,2.0,20.1,6.9,9.9,1.3,0.1,7.6,6.7,2.2,0.0,6.7,2.2,0.0,0,2,0,0.09950248756218906,0.34328358208955223,0.2898550724637681,0.34328358208955223,12.5,3.6,7.7,0.7,-0.5000000000000002,0.09999999999999977,-1.4000000000000026,-0.5000000000000007,1.0540925533894598,0.6749485577105528,5.486346689738081,1.9119507199599983,3.8427420765212266,1.2516655570345725,1.3,0.8,0.6,0.2,2.2,17.4,6.2,8.9,1.2,0.2,9.9,11.8,2.5,0.0,11.8,2.5,0.0,0,1,0,0.12643678160919541,0.3563218390804598,0.3548387096774194,0.3563218390804598,7.5,2.8,3.9,1.0,-0.20000000000000018,-0.2000000000000004,0.1999999999999971,0.2999999999999993,1.6193277068654826,0.9189365834726815,4.5995168828427575,2.440400695696417,3.2812599206199233,2.160246899469287,0.8,0.7,0.4,0.2,0.3679505799323871,-0.032518684471762094,1.3005718574768,0.3962730194314673,0.07883102440103677,1.4359315068442378,20,2,9,0,0,0,0.7666666666666667,2.466666666666667,0.4666666666666667,1.5333333333333334,0.2,0.2,1771.8687204704452,1568.7968343288212,203.07188614162396,0.6900000000000001,0.6200000000000001,0.06999999999999995,0,-2,3.666666666666666,1.333333333333333,-2,3,-3,3.599999999999998,1.6000000000000005,-2,5,-2,2.700000000000003,0.7000000000000002,-3,1.3333333333333333,Manchester City,Tottenham,2024-11-23,A,2,2024-2025
